base_year,series,year,indicator,frequency,revision,industry,subindustry,institutional_sector,quarter,current_price,constant_price,unit
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,General Government,Q2,2171621.3970531486,7.6,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,2171621.3970531486,4.2,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,2171621.3970531486,5.553843748,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,2171621.3970531486,5.570475656,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Mining and Quarrying,Air Transport,General Government,Q2,2171621.3970531486,0.189565844,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Mining and Quarrying,Air Transport,General Government,Q2,2171621.3970531486,3.140938898,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Mining and Quarrying,Air Transport,General Government,Q2,2171621.3970531486,3.0,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Food Products, Beverages and Tobacco",General Government,Q2,2171621.3970531486,-0.633644991,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Food Products, Beverages and Tobacco",General Government,Q2,2171621.3970531486,-0.201356819,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Food Products, Beverages and Tobacco",General Government,Q2,2171621.3970531486,-0.1,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Textiles, Apparel and Leather Products",General Government,Q2,2171621.3970531486,21.99183811,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Textiles, Apparel and Leather Products",General Government,Q2,2171621.3970531486,22.4,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Textiles, Apparel and Leather Products",General Government,Q2,2171621.3970531486,23.66698716,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Metal Products,General Government,Q2,2171621.3970531486,16.36975459,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Metal Products,General Government,Q2,2171621.3970531486,16.26748966,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Metal Products,General Government,Q2,2171621.3970531486,26.2,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Machinery and Equipment,General Government,Q2,2171621.3970531486,-8.2,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Machinery and Equipment,General Government,Q2,2171621.3970531486,-6.277775403,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Machinery and Equipment,General Government,Q2,2171621.3970531486,-5.998024604,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Other Manufactured Goods,General Government,Q2,2171621.3970531486,1.9,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Other Manufactured Goods,General Government,Q2,2171621.3970531486,3.108165093,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Other Manufactured Goods,General Government,Q2,2171621.3970531486,2.801301754,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Air Transport,General Government,Q2,2171621.3970531486,4.96584744,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Air Transport,General Government,Q2,2171621.3970531486,5.074177906,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Air Transport,General Government,Q2,2171621.3970531486,5.6,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,2171621.3970531486,4.7,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,2171621.3970531486,4.156860699,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,2171621.3970531486,4.043612503,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Construction,Air Transport,General Government,Q2,2171621.3970531486,2.656338734,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Construction,Air Transport,General Government,Q2,2171621.3970531486,3.009972606,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Construction,Air Transport,General Government,Q2,2171621.3970531486,4.6,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,General Government,Q2,2171621.3970531486,6.439414567,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,General Government,Q2,2171621.3970531486,7.7,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,General Government,Q2,2171621.3970531486,5.995060006,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,General Government,Q2,2171621.3970531486,-0.419557851,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,General Government,Q2,2171621.3970531486,2.4,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,General Government,Q2,2171621.3970531486,0.020895422,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Air Transport,General Government,Q2,2171621.3970531486,5.387624539,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Air Transport,General Government,Q2,2171621.3970531486,5.831653166,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Air Transport,General Government,Q2,2171621.3970531486,7.2,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,General Government,Q2,2171621.3970531486,6.0,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,General Government,Q2,2171621.3970531486,6.051421859,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,General Government,Q2,2171621.3970531486,6.539718342,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,General Government,Q2,2171621.3970531486,6.419902594,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,General Government,Q2,2171621.3970531486,6.422235992,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,General Government,Q2,2171621.3970531486,6.2,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,2171621.3970531486,4.154849688,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,2171621.3970531486,4.2,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,2171621.3970531486,4.154845512,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,8.7,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,8.762458439,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,8.773607459,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,2171621.3970531486,5.55125044,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,2171621.3970531486,5.55354994,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,2171621.3970531486,5.0,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,2171621.3970531486,-7.9,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,2171621.3970531486,-8.852344297,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,2171621.3970531486,-9.071990373,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,2171621.3970531486,18.0,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,2171621.3970531486,16.00386603,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,2171621.3970531486,15.9978567,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,8.433899948,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,8.3705198,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,8.7,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Financial Services,Air Transport,General Government,Q2,2171621.3970531486,4.8,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Financial Services,Air Transport,General Government,Q2,2171621.3970531486,9.083187364,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Financial Services,Air Transport,General Government,Q2,2171621.3970531486,9.236775006,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,2171621.3970531486,12.5,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,2171621.3970531486,12.10649136,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,2171621.3970531486,11.85562412,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Public Administration and Defence,Air Transport,General Government,Q2,2171621.3970531486,1.747577647,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Public Administration and Defence,Air Transport,General Government,Q2,2171621.3970531486,1.727664293,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Public Administration and Defence,Air Transport,General Government,Q2,2171621.3970531486,3.2,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Other Services,Air Transport,General Government,Q2,2171621.3970531486,5.716713579,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Other Services,Air Transport,General Government,Q2,2171621.3970531486,5.6,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Other Services,Air Transport,General Government,Q2,2171621.3970531486,5.704263801,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Total Gross Value Added,Air Transport,General Government,Q2,12.61174378,6.212047862,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Total Gross Value Added,Air Transport,General Government,Q2,12.61001123,6.053787141,%
2011-12,Current,2013-14,GVA Growth Rate,Annual,Additional Revision,Total Gross Value Added,Air Transport,General Government,Q2,12.7,6.3,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Crops,General Government,Q2,2171621.3970531486,0.18805302,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Crops,General Government,Q2,2171621.3970531486,0.168766797,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Crops,General Government,Q2,2171621.3970531486,0.2,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Livestock,General Government,Q2,2171621.3970531486,5.203706585,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Livestock,General Government,Q2,2171621.3970531486,5.205994582,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Livestock,General Government,Q2,2171621.3970531486,5.2,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,General Government,Q2,2171621.3970531486,0.246299915,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,General Government,Q2,2171621.3970531486,0.3,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,General Government,Q2,2171621.3970531486,0.295936421,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,General Government,Q2,2171621.3970531486,4.9,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,General Government,Q2,2171621.3970531486,4.903773063,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,General Government,Q2,2171621.3970531486,4.903833889,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,2171621.3970531486,1.503697533,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,2171621.3970531486,1.487460494,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,2171621.3970531486,1.5,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Mining and Quarrying,Air Transport,General Government,Q2,2171621.3970531486,-0.596152925,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Mining and Quarrying,Air Transport,General Government,Q2,2171621.3970531486,-0.5,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Mining and Quarrying,Air Transport,General Government,Q2,2171621.3970531486,0.602764825,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Food Products, Beverages and Tobacco",General Government,Q2,2171621.3970531486,-7.750876968,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Food Products, Beverages and Tobacco",General Government,Q2,2171621.3970531486,-6.363203964,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Food Products, Beverages and Tobacco",General Government,Q2,2171621.3970531486,-6.3,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Textiles, Apparel and Leather Products",General Government,Q2,2171621.3970531486,15.76659812,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Textiles, Apparel and Leather Products",General Government,Q2,2171621.3970531486,19.7,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,"Textiles, Apparel and Leather Products",General Government,Q2,2171621.3970531486,19.67631658,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Metal Products,General Government,Q2,2171621.3970531486,1.557536106,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Metal Products,General Government,Q2,2171621.3970531486,3.872793396,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Metal Products,General Government,Q2,2171621.3970531486,1.7,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Machinery and Equipment,General Government,Q2,2171621.3970531486,3.0,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Machinery and Equipment,General Government,Q2,2171621.3970531486,2.908980929,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Machinery and Equipment,General Government,Q2,2171621.3970531486,3.305271154,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Other Manufactured Goods,General Government,Q2,2171621.3970531486,9.520087505,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Other Manufactured Goods,General Government,Q2,2171621.3970531486,8.716873703,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Other Manufactured Goods,General Government,Q2,2171621.3970531486,9.9,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Air Transport,General Government,Q2,2171621.3970531486,6.0,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Air Transport,General Government,Q2,2171621.3970531486,5.870775691,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Manufacturing,Air Transport,General Government,Q2,2171621.3970531486,5.453083307,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,2171621.3970531486,2.8,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,2171621.3970531486,2.541946129,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,2171621.3970531486,2.660873851,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Construction,Air Transport,General Government,Q2,2171621.3970531486,0.6,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Construction,Air Transport,General Government,Q2,2171621.3970531486,0.58964976,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Construction,Air Transport,General Government,Q2,2171621.3970531486,0.349342252,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,General Government,Q2,2171621.3970531486,11.8,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,General Government,Q2,2171621.3970531486,11.80365004,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,General Government,Q2,2171621.3970531486,11.96746214,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,General Government,Q2,2171621.3970531486,3.3,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,General Government,Q2,2171621.3970531486,3.397263002,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,General Government,Q2,2171621.3970531486,3.237827327,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Air Transport,General Government,Q2,2171621.3970531486,10.93211313,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Air Transport,General Government,Q2,2171621.3970531486,11.09547995,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Trade, Repair, Hotels and Restaurants",Air Transport,General Government,Q2,2171621.3970531486,11.0,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,General Government,Q2,2171621.3970531486,13.10220769,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,General Government,Q2,2171621.3970531486,12.8,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,General Government,Q2,2171621.3970531486,12.77023712,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,General Government,Q2,2171621.3970531486,7.6,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,General Government,Q2,2171621.3970531486,7.614344982,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,General Government,Q2,2171621.3970531486,7.614280875,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,2171621.3970531486,2.058487918,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,2171621.3970531486,2.057324576,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,2171621.3970531486,2.1,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,-4.77593181,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,-4.770593925,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,-7.0,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,2171621.3970531486,4.4,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,2171621.3970531486,4.524947357,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,2171621.3970531486,4.526643819,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,2171621.3970531486,11.76146549,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,2171621.3970531486,11.91149381,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,2171621.3970531486,11.8,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,2171621.3970531486,6.809730556,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,2171621.3970531486,6.809378397,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,2171621.3970531486,6.8,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,7.551782981,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,7.512211522,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2171621.3970531486,7.5,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Financial Services,Air Transport,General Government,Q2,2171621.3970531486,10.32139035,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Financial Services,Air Transport,General Government,Q2,2171621.3970531486,10.31443853,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Financial Services,Air Transport,General Government,Q2,2171621.3970531486,9.6,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,2171621.3970531486,9.414892237,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,2171621.3970531486,9.478683797,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,2171621.3970531486,9.4,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Public Administration and Defence,Air Transport,General Government,Q2,2171621.3970531486,1.6,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Public Administration and Defence,Air Transport,General Government,Q2,2171621.3970531486,2.092920666,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Public Administration and Defence,Air Transport,General Government,Q2,2171621.3970531486,2.082578169,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Other Services,Air Transport,General Government,Q2,2171621.3970531486,6.3,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Other Services,Air Transport,General Government,Q2,2171621.3970531486,6.251604537,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Other Services,Air Transport,General Government,Q2,2171621.3970531486,6.236493938,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Total Gross Value Added,Air Transport,General Government,Q2,13.55255134,5.447041996,%
2011-12,Current,2012-13,GVA Growth Rate,Annual,Additional Revision,Total Gross Value Added,Air Transport,General Government,Q2,13.6,5.4,%
